CellType,Gene.names,rank,experiment.score,Gene.names_2,CellType_2
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_nTregs_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_pDC_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_T4.CM_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_T4.EM_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_T4.EMRA_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_T4.naive_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_T8.CM_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_T8.EM_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_T8.EMRA_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_T8.naive_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_Th1_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_Th17_
ACT_B.memory_,CCL3,0,0.576,TGFB1,NOT_Th2_
ACT_B.naive_,TGFB1,0.0627063,0.576,CCL3,ACT_mDC_
ACT_B.naive_,TGFB1,0.06563285,0.576,CCL3,ACT_MO.classical_
ACT_B.naive_,TGFB1,0.06121787,0.576,CCL3,ACT_NK.bright_
ACT_B.naive_,TGFB1,0.08534851,0.576,CCL3,ACT_NK.dim_
ACT_B.naive_,TGFB1,0.04820891,0.576,CCL3,ACT_pDC_
ACT_B.naive_,TGFB1,0.05315595,0.576,CCL3,ACT_T4.CM_
ACT_B.naive_,TGFB1,0.06444647,0.576,CCL3,ACT_T4.EM_
ACT_B.naive_,TGFB1,0.0655277,0.576,CCL3,ACT_T4.EMRA_
ACT_B.naive_,TGFB1,0.04421306,0.576,CCL3,ACT_T8.CM_
ACT_B.naive_,TGFB1,0.05423577,0.576,CCL3,ACT_T8.EM_
ACT_B.naive_,TGFB1,0.05325514,0.576,CCL3,ACT_T8.EMRA_
ACT_B.naive_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_B.naive_,TGFB1,0.04453688,0.576,CCL3,NOT_MO.classical_
ACT_mDC_,TGFB1,0.0407802,0.576,CCL3,ACT_mDC_
ACT_mDC_,TGFB1,0.04268344,0.576,CCL3,ACT_MO.classical_
ACT_mDC_,TGFB1,0.03981222,0.576,CCL3,ACT_NK.bright_
ACT_mDC_,TGFB1,0.05550525,0.576,CCL3,ACT_NK.dim_
ACT_mDC_,TGFB1,0.03135201,0.576,CCL3,ACT_pDC_
ACT_mDC_,TGFB1,0.03456925,0.576,CCL3,ACT_T4.CM_
ACT_mDC_,TGFB1,0.04191189,0.576,CCL3,ACT_T4.EM_
ACT_mDC_,TGFB1,0.04261505,0.576,CCL3,ACT_T4.EMRA_
ACT_mDC_,TGFB1,0.02875337,0.576,CCL3,ACT_T8.CM_
ACT_mDC_,TGFB1,0.0352715,0.576,CCL3,ACT_T8.EM_
ACT_mDC_,TGFB1,0.03463376,0.576,CCL3,ACT_T8.EMRA_
ACT_mDC_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_mDC_,TGFB1,0.02896396,0.576,CCL3,NOT_MO.classical_
ACT_mDC_,CCL3,0.08743125,0.576,TGFB1,ACT_MO.classical_
ACT_mDC_,CCL3,0,0.576,TGFB1,ACT_mTregs_
ACT_mDC_,CCL3,0.13028104,0.576,TGFB1,ACT_NK.bright_
ACT_mDC_,CCL3,0.13174523,0.576,TGFB1,ACT_NK.dim_
ACT_mDC_,CCL3,0.06372716,0.576,TGFB1,ACT_nTregs_
ACT_mDC_,CCL3,0.06310993,0.576,TGFB1,ACT_pDC_
ACT_mDC_,CCL3,0.06320648,0.576,TGFB1,ACT_T4.CM_
ACT_mDC_,CCL3,0.06365697,0.576,TGFB1,ACT_T4.EM_
ACT_mDC_,CCL3,0.06312742,0.576,TGFB1,ACT_T4.EMRA_
ACT_mDC_,CCL3,0.085455,0.576,TGFB1,ACT_T4.naive_
ACT_mDC_,CCL3,0.06194842,0.576,TGFB1,ACT_T8.CM_
ACT_mDC_,CCL3,0.08505841,0.576,TGFB1,ACT_T8.EM_
ACT_mDC_,CCL3,0.06456281,0.576,TGFB1,ACT_T8.EMRA_
ACT_mDC_,CCL3,0.08598313,0.576,TGFB1,ACT_T8.naive_
ACT_mDC_,CCL3,0.06276031,0.576,TGFB1,NOT_Basophil_
ACT_mDC_,CCL3,0.02040569,0.576,TGFB1,NOT_B.memory_
ACT_mDC_,CCL3,0.02019107,0.576,TGFB1,NOT_B.naive_
ACT_mDC_,CCL3,0,0.576,TGFB1,NOT_B.plasma_
ACT_mDC_,CCL3,0.06468842,0.576,TGFB1,NOT_Eosinophil_
ACT_mDC_,CCL3,0.06218869,0.576,TGFB1,NOT_mDC_
ACT_mDC_,CCL3,0.42319229,0.576,TGFB1,NOT_MO.classical_
ACT_mDC_,CCL3,0.24288436,0.576,TGFB1,NOT_MO.intermediate_
ACT_mDC_,CCL3,0.17483992,0.576,TGFB1,NOT_MO.nonclassical_
ACT_mDC_,CCL3,0.10794057,0.576,TGFB1,NOT_mTregs_
ACT_mDC_,CCL3,0.28406667,0.576,TGFB1,NOT_Neutrophil_
ACT_mDC_,CCL3,0.1293767,0.576,TGFB1,NOT_NK.bright_
ACT_mDC_,CCL3,0.10875337,0.576,TGFB1,NOT_NK.dim_
ACT_mDC_,CCL3,0.04114228,0.576,TGFB1,NOT_nTregs_
ACT_mDC_,CCL3,0.10708263,0.576,TGFB1,NOT_pDC_
ACT_mDC_,CCL3,0.04237341,0.576,TGFB1,NOT_T4.CM_
ACT_mDC_,CCL3,0.108248,0.576,TGFB1,NOT_T4.EM_
ACT_mDC_,CCL3,0.10764664,0.576,TGFB1,NOT_T4.EMRA_
ACT_mDC_,CCL3,0,0.576,TGFB1,NOT_T4.naive_
ACT_mDC_,CCL3,0.13110726,0.576,TGFB1,NOT_T8.CM_
ACT_mDC_,CCL3,0.15387881,0.576,TGFB1,NOT_T8.EM_
ACT_mDC_,CCL3,0.10764016,0.576,TGFB1,NOT_T8.EMRA_
ACT_mDC_,CCL3,0.04167188,0.576,TGFB1,NOT_T8.naive_
ACT_mDC_,CCL3,0.04220374,0.576,TGFB1,NOT_Th1_
ACT_mDC_,CCL3,0.12936187,0.576,TGFB1,NOT_Th17_
ACT_mDC_,CCL3,0.04204279,0.576,TGFB1,NOT_Th2_
ACT_MO.classical_,TGFB1,0.09151173,0.576,CCL3,ACT_MO.classical_
ACT_MO.classical_,TGFB1,0.08535594,0.576,CCL3,ACT_NK.bright_
ACT_MO.classical_,TGFB1,0.11900123,0.576,CCL3,ACT_NK.dim_
ACT_MO.classical_,TGFB1,0.06721757,0.576,CCL3,ACT_pDC_
ACT_MO.classical_,TGFB1,0.07411522,0.576,CCL3,ACT_T4.CM_
ACT_MO.classical_,TGFB1,0.08985757,0.576,CCL3,ACT_T4.EM_
ACT_MO.classical_,TGFB1,0.09136512,0.576,CCL3,ACT_T4.EMRA_
ACT_MO.classical_,TGFB1,0.06164617,0.576,CCL3,ACT_T8.CM_
ACT_MO.classical_,TGFB1,0.07562081,0.576,CCL3,ACT_T8.EM_
ACT_MO.classical_,TGFB1,0.07425351,0.576,CCL3,ACT_T8.EMRA_
ACT_MO.classical_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_MO.classical_,TGFB1,0.06209767,0.576,CCL3,NOT_MO.classical_
ACT_MO.classical_,CCL3,0,0.576,TGFB1,ACT_mTregs_
ACT_MO.classical_,CCL3,0.13636134,0.576,TGFB1,ACT_NK.bright_
ACT_MO.classical_,CCL3,0.13789387,0.576,TGFB1,ACT_NK.dim_
ACT_MO.classical_,CCL3,0.06670134,0.576,TGFB1,ACT_nTregs_
ACT_MO.classical_,CCL3,0.06605531,0.576,TGFB1,ACT_pDC_
ACT_MO.classical_,CCL3,0.06615637,0.576,TGFB1,ACT_T4.CM_
ACT_MO.classical_,CCL3,0.06662788,0.576,TGFB1,ACT_T4.EM_
ACT_MO.classical_,CCL3,0.06607362,0.576,TGFB1,ACT_T4.EMRA_
ACT_MO.classical_,CCL3,0.08944325,0.576,TGFB1,ACT_T4.naive_
ACT_MO.classical_,CCL3,0.0648396,0.576,TGFB1,ACT_T8.CM_
ACT_MO.classical_,CCL3,0.08902814,0.576,TGFB1,ACT_T8.EM_
ACT_MO.classical_,CCL3,0.067576,0.576,TGFB1,ACT_T8.EMRA_
ACT_MO.classical_,CCL3,0.08999602,0.576,TGFB1,ACT_T8.naive_
ACT_MO.classical_,CCL3,0.06568937,0.576,TGFB1,NOT_Basophil_
ACT_MO.classical_,CCL3,0.02135804,0.576,TGFB1,NOT_B.memory_
ACT_MO.classical_,CCL3,0.0211334,0.576,TGFB1,NOT_B.naive_
ACT_MO.classical_,CCL3,0,0.576,TGFB1,NOT_B.plasma_
ACT_MO.classical_,CCL3,0.06770747,0.576,TGFB1,NOT_Eosinophil_
ACT_MO.classical_,CCL3,0.06509107,0.576,TGFB1,NOT_mDC_
ACT_MO.classical_,CCL3,0.44294295,0.576,TGFB1,NOT_MO.classical_
ACT_MO.classical_,CCL3,0.25421993,0.576,TGFB1,NOT_MO.intermediate_
ACT_MO.classical_,CCL3,0.18299982,0.576,TGFB1,NOT_MO.nonclassical_
ACT_MO.classical_,CCL3,0.11297823,0.576,TGFB1,NOT_mTregs_
ACT_MO.classical_,CCL3,0.29732424,0.576,TGFB1,NOT_Neutrophil_
ACT_MO.classical_,CCL3,0.1354148,0.576,TGFB1,NOT_NK.bright_
ACT_MO.classical_,CCL3,0.11382896,0.576,TGFB1,NOT_NK.dim_
ACT_MO.classical_,CCL3,0.04306242,0.576,TGFB1,NOT_nTregs_
ACT_MO.classical_,CCL3,0.11208024,0.576,TGFB1,NOT_pDC_
ACT_MO.classical_,CCL3,0.04435101,0.576,TGFB1,NOT_T4.CM_
ACT_MO.classical_,CCL3,0.11330001,0.576,TGFB1,NOT_T4.EM_
ACT_MO.classical_,CCL3,0.11267057,0.576,TGFB1,NOT_T4.EMRA_
ACT_MO.classical_,CCL3,0,0.576,TGFB1,NOT_T4.naive_
ACT_MO.classical_,CCL3,0.13722612,0.576,TGFB1,NOT_T8.CM_
ACT_MO.classical_,CCL3,0.16106043,0.576,TGFB1,NOT_T8.EM_
ACT_MO.classical_,CCL3,0.1126638,0.576,TGFB1,NOT_T8.EMRA_
ACT_MO.classical_,CCL3,0.04361674,0.576,TGFB1,NOT_T8.naive_
ACT_MO.classical_,CCL3,0.04417341,0.576,TGFB1,NOT_Th1_
ACT_MO.classical_,CCL3,0.13539927,0.576,TGFB1,NOT_Th17_
ACT_MO.classical_,CCL3,0.04400495,0.576,TGFB1,NOT_Th2_
ACT_mTregs_,TGFB1,0,0.576,CCL3,ACT_NK.bright_
ACT_mTregs_,TGFB1,0,0.576,CCL3,ACT_NK.dim_
ACT_mTregs_,TGFB1,0,0.576,CCL3,ACT_pDC_
ACT_mTregs_,TGFB1,0,0.576,CCL3,ACT_T4.CM_
ACT_mTregs_,TGFB1,0,0.576,CCL3,ACT_T4.EM_
ACT_mTregs_,TGFB1,0,0.576,CCL3,ACT_T4.EMRA_
ACT_mTregs_,TGFB1,0,0.576,CCL3,ACT_T8.CM_
ACT_mTregs_,TGFB1,0,0.576,CCL3,ACT_T8.EM_
ACT_mTregs_,TGFB1,0,0.576,CCL3,ACT_T8.EMRA_
ACT_mTregs_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_mTregs_,TGFB1,0,0.576,CCL3,NOT_MO.classical_
ACT_NK.bright_,TGFB1,0.12718861,0.576,CCL3,ACT_NK.bright_
ACT_NK.bright_,TGFB1,0.17732335,0.576,CCL3,ACT_NK.dim_
ACT_NK.bright_,TGFB1,0.1001607,0.576,CCL3,ACT_pDC_
ACT_NK.bright_,TGFB1,0.11043885,0.576,CCL3,ACT_T4.CM_
ACT_NK.bright_,TGFB1,0.13389648,0.576,CCL3,ACT_T4.EM_
ACT_NK.bright_,TGFB1,0.13614288,0.576,CCL3,ACT_T4.EMRA_
ACT_NK.bright_,TGFB1,0.09185876,0.576,CCL3,ACT_T8.CM_
ACT_NK.bright_,TGFB1,0.11268233,0.576,CCL3,ACT_T8.EM_
ACT_NK.bright_,TGFB1,0.11064493,0.576,CCL3,ACT_T8.EMRA_
ACT_NK.bright_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_NK.bright_,TGFB1,0.09253154,0.576,CCL3,NOT_MO.classical_
ACT_NK.bright_,CCL3,0.12861805,0.576,TGFB1,ACT_NK.dim_
ACT_NK.bright_,CCL3,0.06221449,0.576,TGFB1,ACT_nTregs_
ACT_NK.bright_,CCL3,0.06161192,0.576,TGFB1,ACT_pDC_
ACT_NK.bright_,CCL3,0.06170618,0.576,TGFB1,ACT_T4.CM_
ACT_NK.bright_,CCL3,0.06214597,0.576,TGFB1,ACT_T4.EM_
ACT_NK.bright_,CCL3,0.06162899,0.576,TGFB1,ACT_T4.EMRA_
ACT_NK.bright_,CCL3,0.0834266,0.576,TGFB1,ACT_T4.naive_
ACT_NK.bright_,CCL3,0.06047798,0.576,TGFB1,ACT_T8.CM_
ACT_NK.bright_,CCL3,0.08303941,0.576,TGFB1,ACT_T8.EM_
ACT_NK.bright_,CCL3,0.06303031,0.576,TGFB1,ACT_T8.EMRA_
ACT_NK.bright_,CCL3,0.08394219,0.576,TGFB1,ACT_T8.naive_
ACT_NK.bright_,CCL3,0.06127059,0.576,TGFB1,NOT_Basophil_
ACT_NK.bright_,CCL3,0.01992133,0.576,TGFB1,NOT_B.memory_
ACT_NK.bright_,CCL3,0.0197118,0.576,TGFB1,NOT_B.naive_
ACT_NK.bright_,CCL3,0,0.576,TGFB1,NOT_B.plasma_
ACT_NK.bright_,CCL3,0.06315294,0.576,TGFB1,NOT_Eosinophil_
ACT_NK.bright_,CCL3,0.06071254,0.576,TGFB1,NOT_mDC_
ACT_NK.bright_,CCL3,0.41314716,0.576,TGFB1,NOT_MO.classical_
ACT_NK.bright_,CCL3,0.23711912,0.576,TGFB1,NOT_MO.intermediate_
ACT_NK.bright_,CCL3,0.17068982,0.576,TGFB1,NOT_MO.nonclassical_
ACT_NK.bright_,CCL3,0.10537843,0.576,TGFB1,NOT_mTregs_
ACT_NK.bright_,CCL3,0.2773239,0.576,TGFB1,NOT_Neutrophil_
ACT_NK.bright_,CCL3,0.12630574,0.576,TGFB1,NOT_NK.bright_
ACT_NK.bright_,CCL3,0.10617194,0.576,TGFB1,NOT_NK.dim_
ACT_NK.bright_,CCL3,0.04016571,0.576,TGFB1,NOT_nTregs_
ACT_NK.bright_,CCL3,0.10454085,0.576,TGFB1,NOT_pDC_
ACT_NK.bright_,CCL3,0.04136761,0.576,TGFB1,NOT_T4.CM_
ACT_NK.bright_,CCL3,0.10567857,0.576,TGFB1,NOT_T4.EM_
ACT_NK.bright_,CCL3,0.10509148,0.576,TGFB1,NOT_T4.EMRA_
ACT_NK.bright_,CCL3,0,0.576,TGFB1,NOT_T4.naive_
ACT_NK.bright_,CCL3,0.12799523,0.576,TGFB1,NOT_T8.CM_
ACT_NK.bright_,CCL3,0.15022625,0.576,TGFB1,NOT_T8.EM_
ACT_NK.bright_,CCL3,0.10508515,0.576,TGFB1,NOT_T8.EMRA_
ACT_NK.bright_,CCL3,0.04068274,0.576,TGFB1,NOT_T8.naive_
ACT_NK.bright_,CCL3,0.04120197,0.576,TGFB1,NOT_Th1_
ACT_NK.bright_,CCL3,0.12629126,0.576,TGFB1,NOT_Th17_
ACT_NK.bright_,CCL3,0.04104483,0.576,TGFB1,NOT_Th2_
ACT_NK.dim_,TGFB1,0.17931625,0.576,CCL3,ACT_NK.dim_
ACT_NK.dim_,TGFB1,0.10128638,0.576,CCL3,ACT_pDC_
ACT_NK.dim_,TGFB1,0.11168005,0.576,CCL3,ACT_T4.CM_
ACT_NK.dim_,TGFB1,0.13540131,0.576,CCL3,ACT_T4.EM_
ACT_NK.dim_,TGFB1,0.13767295,0.576,CCL3,ACT_T4.EMRA_
ACT_NK.dim_,TGFB1,0.09289114,0.576,CCL3,ACT_T8.CM_
ACT_NK.dim_,TGFB1,0.11394874,0.576,CCL3,ACT_T8.EM_
ACT_NK.dim_,TGFB1,0.11188844,0.576,CCL3,ACT_T8.EMRA_
ACT_NK.dim_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_NK.dim_,TGFB1,0.09357147,0.576,CCL3,NOT_MO.classical_
ACT_NK.dim_,CCL3,0.08673797,0.576,TGFB1,ACT_nTregs_
ACT_NK.dim_,CCL3,0.08589788,0.576,TGFB1,ACT_pDC_
ACT_NK.dim_,CCL3,0.08602929,0.576,TGFB1,ACT_T4.CM_
ACT_NK.dim_,CCL3,0.08664244,0.576,TGFB1,ACT_T4.EM_
ACT_NK.dim_,CCL3,0.08592168,0.576,TGFB1,ACT_T4.EMRA_
ACT_NK.dim_,CCL3,0.11631139,0.576,TGFB1,ACT_T4.naive_
ACT_NK.dim_,CCL3,0.08431697,0.576,TGFB1,ACT_T8.CM_
ACT_NK.dim_,CCL3,0.11577158,0.576,TGFB1,ACT_T8.EM_
ACT_NK.dim_,CCL3,0.08787537,0.576,TGFB1,ACT_T8.EMRA_
ACT_NK.dim_,CCL3,0.11703022,0.576,TGFB1,ACT_T8.naive_
ACT_NK.dim_,CCL3,0.08542201,0.576,TGFB1,NOT_Basophil_
ACT_NK.dim_,CCL3,0.02777384,0.576,TGFB1,NOT_B.memory_
ACT_NK.dim_,CCL3,0.02748173,0.576,TGFB1,NOT_B.naive_
ACT_NK.dim_,CCL3,0,0.576,TGFB1,NOT_B.plasma_
ACT_NK.dim_,CCL3,0.08804634,0.576,TGFB1,NOT_Eosinophil_
ACT_NK.dim_,CCL3,0.08464399,0.576,TGFB1,NOT_mDC_
ACT_NK.dim_,CCL3,0.576,0.576,TGFB1,NOT_MO.classical_
ACT_NK.dim_,CCL3,0.33058587,0.576,TGFB1,NOT_MO.intermediate_
ACT_NK.dim_,CCL3,0.23797172,0.576,TGFB1,NOT_MO.nonclassical_
ACT_NK.dim_,CCL3,0.14691612,0.576,TGFB1,NOT_mTregs_
ACT_NK.dim_,CCL3,0.38663842,0.576,TGFB1,NOT_Neutrophil_
ACT_NK.dim_,CCL3,0.17609248,0.576,TGFB1,NOT_NK.bright_
ACT_NK.dim_,CCL3,0.14802241,0.576,TGFB1,NOT_NK.dim_
ACT_NK.dim_,CCL3,0.05599808,0.576,TGFB1,NOT_nTregs_
ACT_NK.dim_,CCL3,0.14574838,0.576,TGFB1,NOT_pDC_
ACT_NK.dim_,CCL3,0.05767375,0.576,TGFB1,NOT_T4.CM_
ACT_NK.dim_,CCL3,0.14733456,0.576,TGFB1,NOT_T4.EM_
ACT_NK.dim_,CCL3,0.14651605,0.576,TGFB1,NOT_T4.EMRA_
ACT_NK.dim_,CCL3,0,0.576,TGFB1,NOT_T4.naive_
ACT_NK.dim_,CCL3,0.17844792,0.576,TGFB1,NOT_T8.CM_
ACT_NK.dim_,CCL3,0.20944189,0.576,TGFB1,NOT_T8.EM_
ACT_NK.dim_,CCL3,0.14650723,0.576,TGFB1,NOT_T8.EMRA_
ACT_NK.dim_,CCL3,0.05671891,0.576,TGFB1,NOT_T8.naive_
ACT_NK.dim_,CCL3,0.05744281,0.576,TGFB1,NOT_Th1_
ACT_NK.dim_,CCL3,0.17607229,0.576,TGFB1,NOT_Th17_
ACT_NK.dim_,CCL3,0.05722374,0.576,TGFB1,NOT_Th2_
ACT_nTregs_,TGFB1,0.04899375,0.576,CCL3,ACT_pDC_
ACT_nTregs_,TGFB1,0.05402132,0.576,CCL3,ACT_T4.CM_
ACT_nTregs_,TGFB1,0.06549565,0.576,CCL3,ACT_T4.EM_
ACT_nTregs_,TGFB1,0.06659448,0.576,CCL3,ACT_T4.EMRA_
ACT_nTregs_,TGFB1,0.04493284,0.576,CCL3,ACT_T8.CM_
ACT_nTregs_,TGFB1,0.05511872,0.576,CCL3,ACT_T8.EM_
ACT_nTregs_,TGFB1,0.05412213,0.576,CCL3,ACT_T8.EMRA_
ACT_nTregs_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_nTregs_,TGFB1,0.04526193,0.576,CCL3,NOT_MO.classical_
ACT_pDC_,TGFB1,0.04851922,0.576,CCL3,ACT_pDC_
ACT_pDC_,TGFB1,0.0534981,0.576,CCL3,ACT_T4.CM_
ACT_pDC_,TGFB1,0.0648613,0.576,CCL3,ACT_T4.EM_
ACT_pDC_,TGFB1,0.06594949,0.576,CCL3,ACT_T4.EMRA_
ACT_pDC_,TGFB1,0.04449765,0.576,CCL3,ACT_T8.CM_
ACT_pDC_,TGFB1,0.05458487,0.576,CCL3,ACT_T8.EM_
ACT_pDC_,TGFB1,0.05359793,0.576,CCL3,ACT_T8.EMRA_
ACT_pDC_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_pDC_,TGFB1,0.04482355,0.576,CCL3,NOT_MO.classical_
ACT_pDC_,CCL3,0.04859345,0.576,TGFB1,ACT_T4.CM_
ACT_pDC_,CCL3,0.04893979,0.576,TGFB1,ACT_T4.EM_
ACT_pDC_,CCL3,0.04853267,0.576,TGFB1,ACT_T4.EMRA_
ACT_pDC_,CCL3,0.06569822,0.576,TGFB1,ACT_T4.naive_
ACT_pDC_,CCL3,0.04762625,0.576,TGFB1,ACT_T8.CM_
ACT_pDC_,CCL3,0.06539332,0.576,TGFB1,ACT_T8.EM_
ACT_pDC_,CCL3,0.0496362,0.576,TGFB1,ACT_T8.EMRA_
ACT_pDC_,CCL3,0.06610425,0.576,TGFB1,ACT_T8.naive_
ACT_pDC_,CCL3,0.04825043,0.576,TGFB1,NOT_Basophil_
ACT_pDC_,CCL3,0.01568799,0.576,TGFB1,NOT_B.memory_
ACT_pDC_,CCL3,0.01552299,0.576,TGFB1,NOT_B.naive_
ACT_pDC_,CCL3,0,0.576,TGFB1,NOT_B.plasma_
ACT_pDC_,CCL3,0.04973277,0.576,TGFB1,NOT_Eosinophil_
ACT_pDC_,CCL3,0.04781096,0.576,TGFB1,NOT_mDC_
ACT_pDC_,CCL3,0.3253523,0.576,TGFB1,NOT_MO.classical_
ACT_pDC_,CCL3,0.18673068,0.576,TGFB1,NOT_MO.intermediate_
ACT_pDC_,CCL3,0.13441778,0.576,TGFB1,NOT_MO.nonclassical_
ACT_pDC_,CCL3,0.08298524,0.576,TGFB1,NOT_mTregs_
ACT_pDC_,CCL3,0.21839184,0.576,TGFB1,NOT_Neutrophil_
ACT_pDC_,CCL3,0.09946544,0.576,TGFB1,NOT_NK.bright_
ACT_pDC_,CCL3,0.08361012,0.576,TGFB1,NOT_NK.dim_
ACT_pDC_,CCL3,0.03163039,0.576,TGFB1,NOT_nTregs_
ACT_pDC_,CCL3,0.08232565,0.576,TGFB1,NOT_pDC_
ACT_pDC_,CCL3,0.03257688,0.576,TGFB1,NOT_T4.CM_
ACT_pDC_,CCL3,0.08322159,0.576,TGFB1,NOT_T4.EM_
ACT_pDC_,CCL3,0.08275926,0.576,TGFB1,NOT_T4.EMRA_
ACT_pDC_,CCL3,0,0.576,TGFB1,NOT_T4.naive_
ACT_pDC_,CCL3,0.1007959,0.576,TGFB1,NOT_T8.CM_
ACT_pDC_,CCL3,0.11830278,0.576,TGFB1,NOT_T8.EM_
ACT_pDC_,CCL3,0.08275428,0.576,TGFB1,NOT_T8.EMRA_
ACT_pDC_,CCL3,0.03203755,0.576,TGFB1,NOT_T8.naive_
ACT_pDC_,CCL3,0.03244644,0.576,TGFB1,NOT_Th1_
ACT_pDC_,CCL3,0.09945403,0.576,TGFB1,NOT_Th17_
ACT_pDC_,CCL3,0.0323227,0.576,TGFB1,NOT_Th2_
ACT_T4.CM_,TGFB1,0.05357995,0.576,CCL3,ACT_T4.CM_
ACT_T4.CM_,TGFB1,0.06496053,0.576,CCL3,ACT_T4.EM_
ACT_T4.CM_,TGFB1,0.06605038,0.576,CCL3,ACT_T4.EMRA_
ACT_T4.CM_,TGFB1,0.04456573,0.576,CCL3,ACT_T8.CM_
ACT_T4.CM_,TGFB1,0.05466838,0.576,CCL3,ACT_T8.EM_
ACT_T4.CM_,TGFB1,0.05367993,0.576,CCL3,ACT_T8.EMRA_
ACT_T4.CM_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_T4.CM_,TGFB1,0.04489213,0.576,CCL3,NOT_MO.classical_
ACT_T4.CM_,CCL3,0.05396182,0.576,TGFB1,ACT_T4.EM_
ACT_T4.CM_,CCL3,0.05351293,0.576,TGFB1,ACT_T4.EMRA_
ACT_T4.CM_,CCL3,0.07243996,0.576,TGFB1,ACT_T4.naive_
ACT_T4.CM_,CCL3,0.05251349,0.576,TGFB1,ACT_T8.CM_
ACT_T4.CM_,CCL3,0.07210376,0.576,TGFB1,ACT_T8.EM_
ACT_T4.CM_,CCL3,0.0547297,0.576,TGFB1,ACT_T8.EMRA_
ACT_T4.CM_,CCL3,0.07288765,0.576,TGFB1,ACT_T8.naive_
ACT_T4.CM_,CCL3,0.05320173,0.576,TGFB1,NOT_Basophil_
ACT_T4.CM_,CCL3,0.01729784,0.576,TGFB1,NOT_B.memory_
ACT_T4.CM_,CCL3,0.01711591,0.576,TGFB1,NOT_B.naive_
ACT_T4.CM_,CCL3,0,0.576,TGFB1,NOT_B.plasma_
ACT_T4.CM_,CCL3,0.05483618,0.576,TGFB1,NOT_Eosinophil_
ACT_T4.CM_,CCL3,0.05271717,0.576,TGFB1,NOT_mDC_
ACT_T4.CM_,CCL3,0.35873886,0.576,TGFB1,NOT_MO.classical_
ACT_T4.CM_,CCL3,0.20589235,0.576,TGFB1,NOT_MO.intermediate_
ACT_T4.CM_,CCL3,0.14821129,0.576,TGFB1,NOT_MO.nonclassical_
ACT_T4.CM_,CCL3,0.0915009,0.576,TGFB1,NOT_mTregs_
ACT_T4.CM_,CCL3,0.24080248,0.576,TGFB1,NOT_Neutrophil_
ACT_T4.CM_,CCL3,0.10967225,0.576,TGFB1,NOT_NK.bright_
ACT_T4.CM_,CCL3,0.09218991,0.576,TGFB1,NOT_NK.dim_
ACT_T4.CM_,CCL3,0.03487619,0.576,TGFB1,NOT_nTregs_
ACT_T4.CM_,CCL3,0.09077363,0.576,TGFB1,NOT_pDC_
ACT_T4.CM_,CCL3,0.03591982,0.576,TGFB1,NOT_T4.CM_
ACT_T4.CM_,CCL3,0.09176151,0.576,TGFB1,NOT_T4.EM_
ACT_T4.CM_,CCL3,0.09125174,0.576,TGFB1,NOT_T4.EMRA_
ACT_T4.CM_,CCL3,0,0.576,TGFB1,NOT_T4.naive_
ACT_T4.CM_,CCL3,0.11113924,0.576,TGFB1,NOT_T8.CM_
ACT_T4.CM_,CCL3,0.13044261,0.576,TGFB1,NOT_T8.EM_
ACT_T4.CM_,CCL3,0.09124625,0.576,TGFB1,NOT_T8.EMRA_
ACT_T4.CM_,CCL3,0.03532513,0.576,TGFB1,NOT_T8.naive_
ACT_T4.CM_,CCL3,0.03577598,0.576,TGFB1,NOT_Th1_
ACT_T4.CM_,CCL3,0.10965967,0.576,TGFB1,NOT_Th17_
ACT_T4.CM_,CCL3,0.03563955,0.576,TGFB1,NOT_Th2_
ACT_T4.EM_,TGFB1,0.06542352,0.576,CCL3,ACT_T4.EM_
ACT_T4.EM_,TGFB1,0.06652114,0.576,CCL3,ACT_T4.EMRA_
ACT_T4.EM_,TGFB1,0.04488336,0.576,CCL3,ACT_T8.CM_
ACT_T4.EM_,TGFB1,0.05505802,0.576,CCL3,ACT_T8.EM_
ACT_T4.EM_,TGFB1,0.05406252,0.576,CCL3,ACT_T8.EMRA_
ACT_T4.EM_,TGFB1,0,0.576,CCL3,NOT_Basophil_
ACT_T4.EM_,TGFB1,0.04521208,0.576,CCL3,NOT_MO.classical_
